app_id,app_name,finding_id,flaw_id,flaw_name,business_unit,cve_id,cve_name,cwe_id,category_name,cwe_description,availability_impact,confidentiality_impact,integrity_impact,nvd_cvss2_score,nvd_cvss3_score,description,found_date,last_found_date,grace_period_expiry_date,status,scan_type,policy_rule_passed,policy_sandbox,source_file_line,attack_vector,mitigation_status,module_name,latest_resolution_status,remediation_effort,resolved_date,fixed_date,severity,filename,static_local_path,component_file_path,local_path,mitigation_last_accepted_date,mitigation_last_accepted_username,mitigation_last_accepted_comment,mitigation_last_proposed_date,mitigation_last_proposed_comment,mitigation_last_proposed_username,mitigation_last_rejected_date,mitigation_last_rejected_comment,mitigation_last_rejected_username,exploitability,flaw_age,static_source_function_name,source_function_name,published_ts,latest_published_date,library_first_found,resolution_status,resolution,reopened_date,original_scan_id,project_name,project_branch,component_name,dependency_type,product_license_info,component_version,component_id,library_vendor,library_description,vulnerability_title,nvd_cvss3_vector_string,library_release_date,library_latest_version,library_latest_release_date,fixed_library_version,library_latest_safe_version,has_vulnerable_methods,vulnerable_method_info,vulnerable_links,last_updated_date,sandbox_id,latest_scan_id,sca_agent_issue,sca_issue_type
1527406,VeraDemo-ADO,13878202875,77,Insertion of Sensitive Information Into Sent Data,Not Specified,,,201,Information Leakage,"The code transmits data to another actor, but a portion of the data includes sensitive information that should not be accessible to that actor.",,,,,,Information Exposure Through Sent Data,48:59.4,16:30.6,,Closed,Static Analysis,yes,Policy,442,showProfile,Not Mitigated,verademo.war,Closed through Scan,2,04:00.4,04:00.4,2,UserController.java,com/veracode/verademo/controller/UserController.java,,com/veracode/verademo/controller/UserController.java,,,,,,,,,,-1,71,showProfile,showProfile,,,,AUTOMATED,Fixed,,20787929,,,,,,,,,,,,,,,,,,,,21:23.0,4839613,20789318,no,
1527406,VeraDemo-ADO,13878202855,57,Insertion of Sensitive Information Into Sent Data,Not Specified,,,201,Information Leakage,"The code transmits data to another actor, but a portion of the data includes sensitive information that should not be accessible to that actor.",,,,,,Information Exposure Through Sent Data,48:59.4,16:30.6,,Closed,Static Analysis,yes,Policy,229,processLogin,Not Mitigated,verademo.war,Closed through Scan,2,04:00.4,04:00.4,2,UserController.java,com/veracode/verademo/controller/UserController.java,,com/veracode/verademo/controller/UserController.java,,,,,,,,,,-1,71,processLogin,processLogin,,,,AUTOMATED,Fixed,,20787929,,,,,,,,,,,,,,,,,,,,21:23.0,4839613,20789318,no,
1527406,VeraDemo-ADO,13878203544,136,Insertion of Sensitive Information Into Sent Data,Not Specified,,,201,Information Leakage,"The code transmits data to another actor, but a portion of the data includes sensitive information that should not be accessible to that actor.",,,,,,Information Exposure Through Sent Data,48:59.4,16:30.6,,Closed,Static Analysis,yes,Policy,89,showLogin,Not Mitigated,verademo.war,Closed through Scan,2,04:00.4,04:00.4,2,UserController.java,com/veracode/verademo/controller/UserController.java,,com/veracode/verademo/controller/UserController.java,,,,,,,,,,-1,71,showLogin,showLogin,,,,AUTOMATED,Fixed,,20787929,,,,,,,,,,,,,,,,,,,,21:23.0,4839613,20789318,no,
1527406,VeraDemo-ADO,13878202921,117,Insertion of Sensitive Information Into Sent Data,Not Specified,,,201,Information Leakage,"The code transmits data to another actor, but a portion of the data includes sensitive information that should not be accessible to that actor.",,,,,,Information Exposure Through Sent Data,48:59.4,16:30.6,,Closed,Static Analysis,yes,Policy,101,showLogin,Not Mitigated,verademo.war,Closed through Scan,2,04:00.4,04:00.4,2,UserController.java,com/veracode/verademo/controller/UserController.java,,com/veracode/verademo/controller/UserController.java,,,,,,,,,,-1,71,showLogin,showLogin,,,,AUTOMATED,Fixed,,20787929,,,,,,,,,,,,,,,,,,,,21:23.0,4839613,20789318,no,
1527406,VeraDemo-ADO,13878202891,93,Insertion of Sensitive Information Into Sent Data,Not Specified,,,201,Information Leakage,"The code transmits data to another actor, but a portion of the data includes sensitive information that should not be accessible to that actor.",,,,,,Information Exposure Through Sent Data,48:59.4,16:30.6,,Closed,Static Analysis,yes,Policy,678,javax.servlet.ServletResponse.setContentType,Not Mitigated,verademo.war,Closed through Scan,2,04:00.4,04:00.4,2,UserController.java,com/veracode/verademo/controller/UserController.java,,com/veracode/verademo/controller/UserController.java,,,,,,,,,,-1,71,downloadImage,downloadImage,,,,AUTOMATED,Fixed,,20787929,,,,,,,,,,,,,,,,,,,,21:23.0,4839613,20789318,no,
1527406,VeraDemo-ADO,13878202890,92,Insertion of Sensitive Information Into Sent Data,Not Specified,,,201,Information Leakage,"The code transmits data to another actor, but a portion of the data includes sensitive information that should not be accessible to that actor.",,,,,,Information Exposure Through Sent Data,48:59.4,16:30.6,,Closed,Static Analysis,yes,Policy,398,processRegisterFinish,Not Mitigated,verademo.war,Closed through Scan,2,04:00.4,04:00.4,2,UserController.java,com/veracode/verademo/controller/UserController.java,,com/veracode/verademo/controller/UserController.java,,,,,,,,,,-1,71,processRegisterFinish,processRegisterFinish,,,,AUTOMATED,Fixed,,20787929,,,,,,,,,,,,,,,,,,,,21:23.0,4839613,20789318,no,
1527406,VeraDemo-ADO,13878203559,145,Insertion of Sensitive Information Into Sent Data,Not Specified,,,201,Information Leakage,"The code transmits data to another actor, but a portion of the data includes sensitive information that should not be accessible to that actor.",,,,,,Information Exposure Through Sent Data,48:59.4,16:30.6,,Closed,Static Analysis,yes,Policy,898,javax.mail.Transport.send,Not Mitigated,verademo.war,Closed through Scan,2,04:00.4,04:00.4,2,UserController.java,com/veracode/verademo/controller/UserController.java,,com/veracode/verademo/controller/UserController.java,,,,,,,,,,-1,71,emailExceptionsToAdmin,emailExceptionsToAdmin,,,,AUTOMATED,Fixed,,20787929,,,,,,,,,,,,,,,,,,,,21:23.0,4839613,20789318,no,
1527406,VeraDemo-ADO,13878202876,78,Insertion of Sensitive Information Into Sent Data,Not Specified,,,201,Information Leakage,"The code transmits data to another actor, but a portion of the data includes sensitive information that should not be accessible to that actor.",,,,,,Information Exposure Through Sent Data,48:59.4,16:30.6,,Closed,Static Analysis,yes,Policy,654,downloadImage,Not Mitigated,verademo.war,Closed through Scan,2,04:00.4,04:00.4,2,UserController.java,com/veracode/verademo/controller/UserController.java,,com/veracode/verademo/controller/UserController.java,,,,,,,,,,-1,71,downloadImage,downloadImage,,,,AUTOMATED,Fixed,,20787929,,,,,,,,,,,,,,,,,,,,21:23.0,4839613,20789318,no,
1527406,VeraDemo-ADO,13878203596,173,Insertion of Sensitive Information Into Sent Data,Not Specified,,,201,Information Leakage,"The code transmits data to another actor, but a portion of the data includes sensitive information that should not be accessible to that actor.",,,,,,Information Exposure Through Sent Data,48:59.4,16:30.6,,Closed,Static Analysis,yes,Policy,283,processLogout,Not Mitigated,verademo.war,Closed through Scan,2,04:00.4,04:00.4,2,UserController.java,com/veracode/verademo/controller/UserController.java,,com/veracode/verademo/controller/UserController.java,,,,,,,,,,-1,71,processLogout,processLogout,,,,AUTOMATED,Fixed,,20787929,,,,,,,,,,,,,,,,,,,,21:23.0,4839613,20789318,no,
1527406,VeraDemo-ADO,13878199819,21,Improper Output Neutralization for Logs,Not Specified,,,117,CRLF Injection,The product does not neutralize or incorrectly neutralizes output that is written to logs.,,,,,,Improper Output Neutralization for Logs,48:59.4,16:30.6,,Closed,Static Analysis,no,Policy,661,org.apache.log4j.Category.info,Not Mitigated,verademo.war,Closed through Scan,2,04:00.4,04:00.4,3,UserController.java,com/veracode/verademo/controller/UserController.java,,com/veracode/verademo/controller/UserController.java,,,,,,,,,,1,71,downloadImage,downloadImage,,,,AUTOMATED,Fixed,,20787929,,,,,,,,,,,,,,,,,,,,21:23.0,4839613,20789318,no,
1527406,VeraDemo-ADO,13878203565,151,Improper Neutralization of CRLF Sequences ('CRLF Injection'),Not Specified,,,93,CRLF Injection,"The product uses CRLF (carriage return line feeds) as a special element, e.g. to separate lines or records, but it does not neutralize or incorrectly neutralizes CRLF sequences from inputs.",,,,,,Improper Neutralization of CRLF Sequences ('CRLF Injection'),48:59.4,16:30.6,,Closed,Static Analysis,no,Policy,419,javax.mail.Message.setSubject,Not Mitigated,verademo.war,Closed through Scan,2,04:00.4,04:00.4,3,UserController.java,com/veracode/verademo/controller/UserController.java,,com/veracode/verademo/controller/UserController.java,,,,,,,,,,1,71,emailUser,emailUser,,,,AUTOMATED,Fixed,,20787929,,,,,,,,,,,,,,,,,,,,21:23.0,4839613,20789318,no,
1527406,VeraDemo-ADO,13878202844,46,Improper Resource Shutdown or Release,Not Specified,,,404,Code Quality,The product does not release or incorrectly releases a resource before it is made available for re-use.,,,,,,Improper Resource Shutdown or Release,48:59.4,16:30.6,,Closed,Static Analysis,yes,Policy,309,java.sql.Connection.createStatement,Not Mitigated,verademo.war,Closed through Scan,2,04:00.4,04:00.4,0,UserController.java,com/veracode/verademo/controller/UserController.java,,com/veracode/verademo/controller/UserController.java,,,,,,,,,,0,71,processRegister,processRegister,,,,AUTOMATED,Fixed,,20787929,,,,,,,,,,,,,,,,,,,,21:23.0,4839613,20789318,no,
1527406,VeraDemo-ADO,13878202864,66,Improper Output Neutralization for Logs,Not Specified,,,117,CRLF Injection,The product does not neutralize or incorrectly neutralizes output that is written to logs.,,,,,,Improper Output Neutralization for Logs,48:59.4,16:30.6,,Closed,Static Analysis,no,Policy,247,org.apache.log4j.Category.info,Not Mitigated,verademo.war,Closed through Scan,2,04:00.4,04:00.4,3,UserController.java,com/veracode/verademo/controller/UserController.java,,com/veracode/verademo/controller/UserController.java,,,,,,,,,,1,71,showPasswordHint,showPasswordHint,,,,AUTOMATED,Fixed,,20787929,,,,,,,,,,,,,,,,,,,,21:23.0,4839613,20789318,no,
1527406,VeraDemo-ADO,13878202908,110,Improper Output Neutralization for Logs,Not Specified,,,117,CRLF Injection,The product does not neutralize or incorrectly neutralizes output that is written to logs.,,,,,,Improper Output Neutralization for Logs,48:59.4,16:30.6,,Closed,Static Analysis,no,Policy,477,org.apache.log4j.Category.info,Not Mitigated,verademo.war,Closed through Scan,2,04:00.4,04:00.4,3,UserController.java,com/veracode/verademo/controller/UserController.java,,com/veracode/verademo/controller/UserController.java,,,,,,,,,,1,71,showProfile,showProfile,,,,AUTOMATED,Fixed,,20787929,,,,,,,,,,,,,,,,,,,,21:23.0,4839613,20789318,no,
1527406,VeraDemo-ADO,13878203570,155,Improper Output Neutralization for Logs,Not Specified,,,117,CRLF Injection,The product does not neutralize or incorrectly neutralizes output that is written to logs.,,,,,,Improper Output Neutralization for Logs,48:59.4,16:30.6,,Closed,Static Analysis,no,Policy,627,org.apache.log4j.Category.info,Not Mitigated,verademo.war,Closed through Scan,2,04:00.4,04:00.4,3,UserController.java,com/veracode/verademo/controller/UserController.java,,com/veracode/verademo/controller/UserController.java,,,,,,,,,,1,71,processProfile,processProfile,,,,AUTOMATED,Fixed,,20787929,,,,,,,,,,,,,,,,,,,,21:23.0,4839613,20789318,no,
1527406,VeraDemo-ADO,13878203584,165,Improper Output Neutralization for Logs,Not Specified,,,117,CRLF Injection,The product does not neutralize or incorrectly neutralizes output that is written to logs.,,,,,,Improper Output Neutralization for Logs,48:59.4,16:30.6,,Closed,Static Analysis,no,Policy,115,org.apache.log4j.Category.info,Not Mitigated,verademo.war,Closed through Scan,2,04:00.4,04:00.4,3,UserController.java,com/veracode/verademo/controller/UserController.java,,com/veracode/verademo/controller/UserController.java,,,,,,,,,,1,71,showLogin,showLogin,,,,AUTOMATED,Fixed,,20787929,,,,,,,,,,,,,,,,,,,,21:23.0,4839613,20789318,no,
1527406,VeraDemo-ADO,13878203563,149,Improper Resource Shutdown or Release,Not Specified,,,404,Code Quality,The product does not release or incorrectly releases a resource before it is made available for re-use.,,,,,,Improper Resource Shutdown or Release,48:59.4,16:30.6,,Closed,Static Analysis,yes,Policy,165,java.sql.Statement.executeQuery,Not Mitigated,verademo.war,Closed through Scan,2,04:00.4,04:00.4,0,UserController.java,com/veracode/verademo/controller/UserController.java,,com/veracode/verademo/controller/UserController.java,,,,,,,,,,0,71,processLogin,processLogin,,,,AUTOMATED,Fixed,,20787929,,,,,,,,,,,,,,,,,,,,21:23.0,4839613,20789318,no,
1527406,VeraDemo-ADO,13878202903,105,Improper Output Neutralization for Logs,Not Specified,,,117,CRLF Injection,The product does not neutralize or incorrectly neutralizes output that is written to logs.,,,,,,Improper Output Neutralization for Logs,48:59.4,16:30.6,,Closed,Static Analysis,no,Policy,675,org.apache.log4j.Category.info,Not Mitigated,verademo.war,Closed through Scan,2,04:00.4,04:00.4,3,UserController.java,com/veracode/verademo/controller/UserController.java,,com/veracode/verademo/controller/UserController.java,,,,,,,,,,1,71,downloadImage,downloadImage,,,,AUTOMATED,Fixed,,20787929,,,,,,,,,,,,,,,,,,,,21:23.0,4839613,20789318,no,
1527406,VeraDemo-ADO,13878202870,72,Improper Resource Shutdown or Release,Not Specified,,,404,Code Quality,The product does not release or incorrectly releases a resource before it is made available for re-use.,,,,,,Improper Resource Shutdown or Release,48:59.4,16:30.6,,Closed,Static Analysis,yes,Policy,479,java.sql.Statement.executeQuery,Not Mitigated,verademo.war,Closed through Scan,2,04:00.4,04:00.4,0,UserController.java,com/veracode/verademo/controller/UserController.java,,com/veracode/verademo/controller/UserController.java,,,,,,,,,,0,71,showProfile,showProfile,,,,AUTOMATED,Fixed,,20787929,,,,,,,,,,,,,,,,,,,,21:23.0,4839613,20789318,no,
1527406,VeraDemo-ADO,13878202907,109,Improper Resource Shutdown or Release,Not Specified,,,404,Code Quality,The product does not release or incorrectly releases a resource before it is made available for re-use.,,,,,,Improper Resource Shutdown or Release,48:59.4,16:30.6,,Closed,Static Analysis,yes,Policy,248,java.sql.Connection.createStatement,Not Mitigated,verademo.war,Closed through Scan,2,04:00.4,04:00.4,0,UserController.java,com/veracode/verademo/controller/UserController.java,,com/veracode/verademo/controller/UserController.java,,,,,,,,,,0,71,showPasswordHint,showPasswordHint,,,,AUTOMATED,Fixed,,20787929,,,,,,,,,,,,,,,,,,,,21:23.0,4839613,20789318,no,
1527406,VeraDemo-ADO,13878203556,142,Improper Output Neutralization for Logs,Not Specified,,,117,CRLF Injection,The product does not neutralize or incorrectly neutralizes output that is written to logs.,,,,,,Improper Output Neutralization for Logs,48:59.4,16:30.6,,Closed,Static Analysis,no,Policy,488,org.apache.log4j.Category.info,Not Mitigated,verademo.war,Closed through Scan,2,04:00.4,04:00.4,3,UserController.java,com/veracode/verademo/controller/UserController.java,,com/veracode/verademo/controller/UserController.java,,,,,,,,,,1,71,showProfile,showProfile,,,,AUTOMATED,Fixed,,20787929,,,,,,,,,,,,,,,,,,,,21:23.0,4839613,20789318,no,
1527406,VeraDemo-ADO,13878202849,51,Improper Resource Shutdown or Release,Not Specified,,,404,Code Quality,The product does not release or incorrectly releases a resource before it is made available for re-use.,,,,,,Improper Resource Shutdown or Release,48:59.4,16:30.6,,Closed,Static Analysis,yes,Policy,478,java.sql.Connection.createStatement,Not Mitigated,verademo.war,Closed through Scan,2,04:00.4,04:00.4,0,UserController.java,com/veracode/verademo/controller/UserController.java,,com/veracode/verademo/controller/UserController.java,,,,,,,,,,0,71,showProfile,showProfile,,,,AUTOMATED,Fixed,,20787929,,,,,,,,,,,,,,,,,,,,21:23.0,4839613,20789318,no,
1527406,VeraDemo-ADO,13878202850,52,Improper Resource Shutdown or Release,Not Specified,,,404,Code Quality,The product does not release or incorrectly releases a resource before it is made available for re-use.,,,,,,Improper Resource Shutdown or Release,48:59.4,16:30.6,,Closed,Static Analysis,yes,Policy,306,java.sql.DriverManager.getConnection,Not Mitigated,verademo.war,Closed through Scan,2,04:00.4,04:00.4,0,UserController.java,com/veracode/verademo/controller/UserController.java,,com/veracode/verademo/controller/UserController.java,,,,,,,,,,0,71,processRegister,processRegister,,,,AUTOMATED,Fixed,,20787929,,,,,,,,,,,,,,,,,,,,21:23.0,4839613,20789318,no,
1527406,VeraDemo-ADO,13878202923,119,Improper Resource Shutdown or Release,Not Specified,,,404,Code Quality,The product does not release or incorrectly releases a resource before it is made available for re-use.,,,,,,Improper Resource Shutdown or Release,48:59.4,16:30.6,,Closed,Static Analysis,yes,Policy,249,java.sql.Statement.executeQuery,Not Mitigated,verademo.war,Closed through Scan,2,04:00.4,04:00.4,0,UserController.java,com/veracode/verademo/controller/UserController.java,,com/veracode/verademo/controller/UserController.java,,,,,,,,,,0,71,showPasswordHint,showPasswordHint,,,,AUTOMATED,Fixed,,20787929,,,,,,,,,,,,,,,,,,,,21:23.0,4839613,20789318,no,
1527406,VeraDemo-ADO,13878203540,132,Improper Output Neutralization for Logs,Not Specified,,,117,CRLF Injection,The product does not neutralize or incorrectly neutralizes output that is written to logs.,,,,,,Improper Output Neutralization for Logs,48:59.4,16:30.6,,Closed,Static Analysis,no,Policy,760,org.apache.log4j.Category.info,Not Mitigated,verademo.war,Closed through Scan,2,04:00.4,04:00.4,3,UserController.java,com/veracode/verademo/controller/UserController.java,,com/veracode/verademo/controller/UserController.java,,,,,,,,,,1,71,usernameExists,usernameExists,,,,AUTOMATED,Fixed,,20787929,,,,,,,,,,,,,,,,,,,,21:23.0,4839613,20789318,no,
